season,team_name,team_abbr,playoff_games,po_ft_rate,season_label,reg_ft_rate,reg_ft_rate_allowed,po_ft_rate_allowed,ft_rate_change,ft_rate_allowed_change,net_ft_rate_swing
2000,Charlotte Hornets,CHH,4,0.36,1999-00,0.376243685902342,0.2653061224489796,0.315625,-0.016243685902341987,0.05031887755102038,-0.06656256345336237
2000,Detroit Pistons,DET,3,0.3894230769230769,1999-00,0.3776940467219292,0.33358186698478975,0.3395348837209302,0.011729030201147739,0.0059530167361404596,0.005776013465007279
2000,Indiana Pacers,IND,23,0.3224917309812569,1999-00,0.3024096385542169,0.26081352048123746,0.3198707592891761,0.02008209242704001,0.05905723880793862,-0.038975146380898607
2000,Los Angeles Lakers,LAL,23,0.3931855056787453,1999-00,0.34640140433001754,0.29967760844079716,0.3697339246119734,0.046784101348727736,0.07005631617117625,-0.02327221482244851
2000,Miami Heat,MIA,10,0.3283582089552239,1999-00,0.2827298050139276,0.3065959059893859,0.3520336605890603,0.0456284039412963,0.04543775459967442,0.00019064934162188463
2000,Milwaukee Bucks,MIL,5,0.26634382566585957,1999-00,0.29031785557345835,0.33729680915111376,0.33578431372549017,-0.02397402990759878,-0.0015124954256235945,-0.022461534481975187
2000,Minnesota Timberwolves,MIN,4,0.22875816993464052,1999-00,0.2560057887120116,0.33226885644768855,0.3170731707317073,-0.027247618777371058,-0.015195685715981233,-0.012051933061389825
2000,New York Knicks,NYK,16,0.3177892918825561,1999-00,0.2831816755569501,0.3365114098155674,0.3283582089552239,0.034607616325605994,-0.00815320086034349,0.042760817185949485
2000,Philadelphia 76ers,PHI,10,0.36875,1999-00,0.3285123966942149,0.3034116755117513,0.31047865459249674,0.04023760330578513,0.007066979080745439,0.03317062422503969
2000,Phoenix Suns,PHO,9,0.2743243243243243,1999-00,0.28562989218726925,0.33083270817704424,0.44396551724137934,-0.011305567862944954,0.1131328090643351,-0.12443837692728005
2000,Portland Trail Blazers,POR,16,0.38632478632478634,1999-00,0.315552099533437,0.30272990696965074,0.3658954584404456,0.07077268679134935,0.06316555147079483,0.0076071353205545145
2000,Sacramento Kings,SAC,5,0.37037037037037035,1999-00,0.27661909989023054,0.2638485978726343,0.30493273542600896,0.09375127048013981,0.041084137553374644,0.05266713292676517
2000,San Antonio Spurs,SAS,4,0.40131578947368424,1999-00,0.34631628343500703,0.2545347293909453,0.21492537313432836,0.054999506038677204,-0.039609356256616934,0.09460886229529414
2000,Seattle Supersonics,SEA,5,0.2914572864321608,1999-00,0.28217679239850274,0.2586082697017721,0.2734375,0.009280494033658049,0.014829230298227913,-0.005548736264569865
2000,Toronto Raptors,TOR,3,0.4189189189189189,1999-00,0.3004940424295263,0.32290249433106577,0.43283582089552236,0.1184248764893926,0.10993332656445659,0.008491549924936004
2000,Utah Jazz,UTA,10,0.31769436997319034,1999-00,0.33699059561128525,0.34310897435897436,0.36015831134564646,-0.01929622563809491,0.017049336986672103,-0.036345562624767014
2001,Charlotte Hornets,CHH,10,0.4020486555697823,2000-01,0.33010306106752807,0.2938009536994309,0.2754182754182754,0.07194559450225424,-0.018382678281155473,0.09032827278340971
2001,Dallas Mavericks,DAL,10,0.31683168316831684,2000-01,0.29094699225729603,0.3333333333333333,0.3535483870967742,0.025884690911020802,0.020215053763440904,0.005669637147579898
2001,Indiana Pacers,IND,4,0.22796352583586627,2000-01,0.3123930959415332,0.3103396678138561,0.35202492211838005,-0.08442957010566693,0.041685254304523967,-0.1261148244101909
2001,Los Angeles Lakers,LAL,16,0.37509549274255155,2000-01,0.3489902767389678,0.3101980924431401,0.3253846153846154,0.02610521600358373,0.015186522941475267,0.010918693062108464
2001,Miami Heat,MIA,3,0.2672811059907834,2000-01,0.2994566954298498,0.2903689506468615,0.45739910313901344,-0.0321755894390664,0.16703015249215192,-0.19920574193121832
2001,Milwaukee Bucks,MIL,18,0.29379310344827586,2000-01,0.27566931450426596,0.32991246604286145,0.3322170127260549,0.0181237889440099,0.0023045466831934647,0.015819242260816435
2001,Minnesota Timberwolves,MIN,4,0.27044025157232704,2000-01,0.25280163003929557,0.3284760170006072,0.3547297297297297,0.017638621533031473,0.026253712729122525,-0.008615091196091051
2001,New York Knicks,NYK,5,0.3277310924369748,2000-01,0.2786382704098096,0.3271635005682741,0.3157894736842105,0.049092822027165195,-0.011374026884063582,0.06046684891122878
2001,Orlando Magic,ORL,4,0.27298050139275765,2000-01,0.3008875309180853,0.39482997384212953,0.42857142857142855,-0.027907029525327642,0.033741454729299014,-0.061648484254626656
2001,Philadelphia 76ers,PHI,23,0.3324367939752555,2000-01,0.35100971173115464,0.2477981788326616,0.26144511858797576,-0.018572917755899143,0.01364693975531417,-0.03221985751121331
2001,Phoenix Suns,PHO,4,0.2541899441340782,2000-01,0.29199348823442356,0.3312052320149486,0.3519061583577713,-0.037803544100345365,0.020700926342822668,-0.05850447044316803
2001,Portland Trail Blazers,POR,3,0.3406113537117904,2000-01,0.2959326788218794,0.29987569919204476,0.3346303501945525,0.04467867488991101,0.03475465100250774,0.009924023887403266
2001,Sacramento Kings,SAC,8,0.3328488372093023,2000-01,0.2977471660209499,0.24149040481860204,0.36484490398818314,0.03510167118835239,0.1233544991695811,-0.08825282798122872
2001,San Antonio Spurs,SAS,13,0.3528816986855409,2000-01,0.3736825295432769,0.24579025110782865,0.26636363636363636,-0.020800830857735986,0.020573385255807708,-0.041374216113543694
2001,Toronto Raptors,TOR,12,0.2620545073375262,2000-01,0.28456683878370626,0.2810408921933085,0.33148558758314856,-0.022512331446180034,0.05044469538984003,-0.07295702683602007
2001,Utah Jazz,UTA,5,0.33161953727506427,2000-01,0.36253776435045315,0.3935154707044108,0.3864864864864865,-0.030918227075388882,-0.007028984217924306,-0.023889242857464577
2002,Boston Celtics,BOS,16,0.29243027888446216,2001-02,0.29119001634229685,0.3178294573643411,0.3501628664495114,0.0012402625421653046,0.032333409085170295,-0.03109314654300499
2002,Charlotte Hornets,CHH,9,0.3991769547325103,2001-02,0.31990881458966564,0.29390354868061874,0.3864265927977839,0.07926814014284467,0.09252304411716517,-0.013254903974320498
2002,Dallas Mavericks,DAL,8,0.2869318181818182,2001-02,0.28773448773448773,0.3187855787476281,0.37920937042459735,-0.0008026695526695549,0.06042379167696926,-0.06122646122963882
2002,Detroit Pistons,DET,10,0.30434782608695654,2001-02,0.31015873015873013,0.2729911396272533,0.2581913499344692,-0.005810904071773593,-0.014799789692784115,0.008988885621010523
2002,Indiana Pacers,IND,5,0.29736842105263156,2001-02,0.32750759878419455,0.30323529411764705,0.28433734939759037,-0.030139177731562994,-0.01889794472005668,-0.011241233011506313
2002,Los Angeles Lakers,LAL,19,0.34924787442773053,2001-02,0.31257309941520467,0.30574000295115833,0.32354818123803447,0.03667477501252586,0.017808178286876142,0.01886659672564972
2002,Minnesota Timberwolves,MIN,3,0.4279835390946502,2001-02,0.25468273558879045,0.2942590922753231,0.31640625,0.17330080350585975,0.022147157724676902,0.15115364578118284
2002,New Jersey Nets,NJN,20,0.3238841978287093,2001-02,0.27978286384976525,0.28344331133773243,0.3830877642536835,0.04410133397894406,0.09964445291595109,-0.05554311893700703
2002,Orlando Magic,ORL,4,0.39490445859872614,2001-02,0.27810822573625416,0.29203280609256005,0.4072948328267477,0.11679623286247198,0.11526202673418767,0.00153420612828431
2002,Philadelphia 76ers,PHI,5,0.43478260869565216,2001-02,0.326911124922312,0.2766153846153846,0.22279792746113988,0.10787148377334016,-0.05381745715424471,0.16168894092758487
2002,Portland Trail Blazers,POR,3,0.33739837398373984,2001-02,0.28496477289761657,0.27212661339889366,0.4439461883408072,0.05243360108612327,0.17181957494191352,-0.11938597385579025
2002,Sacramento Kings,SAC,16,0.36315390447308565,2001-02,0.3075824646580037,0.24817107484524478,0.29891696750902524,0.05557143981508195,0.05074589266378046,0.004825547151301485
2002,San Antonio Spurs,SAS,10,0.34908136482939633,2001-02,0.35344963067735347,0.243690036900369,0.2562814070351759,-0.004368265847957131,0.012591370134806879,-0.01695963598276401
2002,Seattle Supersonics,SEA,5,0.23869346733668342,2001-02,0.250261936835803,0.27918243754731265,0.3526315789473684,-0.011568469499119577,0.07344914140005576,-0.08501761089917534
2002,Toronto Raptors,TOR,5,0.266839378238342,2001-02,0.2552400773004311,0.31471048513302036,0.3651685393258427,0.011599300937910895,0.050458054192822344,-0.03885875325491145
2002,Utah Jazz,UTA,4,0.33962264150943394,2001-02,0.3812362723564481,0.37118044387262783,0.4067796610169492,-0.04161363084701414,0.03559921714432135,-0.07721284799133549
2003,Boston Celtics,BOS,10,0.3034134007585335,2002-03,0.3063450606852051,0.32310077519379843,0.4035532994923858,-0.0029316599266716037,0.08045252429858735,-0.08338418422525895
2003,Dallas Mavericks,DAL,20,0.24520627542126672,2002-03,0.25680320824978514,0.30387318678032005,0.3797930614729154,-0.011596932828518425,0.07591987469259537,-0.08751680752111379
2003,Detroit Pistons,DET,17,0.4159362549800797,2002-03,0.32196909351601083,0.3022810655606955,0.32739938080495357,0.09396716146406886,0.02511831524425806,0.0688488462198108
2003,Indiana Pacers,IND,6,0.4184549356223176,2002-03,0.34367433414043586,0.29775784753363227,0.31210191082802546,0.07478060148188176,0.014344063294393194,0.060436538187488564
2003,Los Angeles Lakers,LAL,12,0.313,2002-03,0.3105309218203034,0.31717472118959106,0.3295099061522419,0.0024690781796966044,0.012335184962650847,-0.009866106782954243
2003,Milwaukee Bucks,MIL,6,0.31236897274633124,2002-03,0.2865067466266867,0.318325553380515,0.39662447257383965,0.02586222611964456,0.07829891919332466,-0.052436693073680096
2003,Minnesota Timberwolves,MIN,6,0.31893004115226337,2002-03,0.2681744749596123,0.2696057034773752,0.3050847457627119,0.05075556619265109,0.03547904228533666,0.015276523907314432
2003,New Jersey Nets,NJN,20,0.33581626319056485,2002-03,0.3333333333333333,0.30041789196718777,0.34248366013071896,0.0024829298572315306,0.04206576816353119,-0.03958283830629966
2003,New Orleans Hornets,NOH,6,0.3282937365010799,2002-03,0.2852875280059746,0.29533599263577787,0.3744493392070485,0.04300620849510528,0.07911334657127062,-0.036107138076165335
2003,Orlando Magic,ORL,7,0.357421875,2002-03,0.3074079550495342,0.32565889124507724,0.44339622641509435,0.05001391995046578,0.11773733517001711,-0.06772341521955133
2003,Philadelphia 76ers,PHI,12,0.3446761800219539,2002-03,0.3393072289156627,0.31981769605531984,0.3580931263858093,0.005368951106291209,0.03827543033048947,-0.03290647922419826
2003,Phoenix Suns,PHO,6,0.2649402390438247,2002-03,0.2845336481700118,0.29017723039951937,0.4316702819956616,-0.019593409126187122,0.14149305159614223,-0.16108646072232935
2003,Portland Trail Blazers,POR,7,0.37251356238698013,2002-03,0.29995378215991375,0.2536697247706422,0.26902654867256637,0.07255978022706638,0.015356823901924166,0.05720295632514222
2003,Sacramento Kings,SAC,12,0.341130604288499,2002-03,0.2620886981402003,0.2753684210526316,0.28095238095238095,0.0790419061482987,0.005583959899749358,0.07345794624854934
2003,San Antonio Spurs,SAS,24,0.3990228013029316,2002-03,0.3484198824837224,0.2591376995375205,0.2773237997957099,0.0506029188192092,0.018186100258189397,0.0324168185610198
2003,Utah Jazz,UTA,5,0.3856041131105398,2002-03,0.3795443528841493,0.33769303498266623,0.35516372795969775,0.006059760226390543,0.01747069297703152,-0.011410932750640979
2004,Boston Celtics,BOS,4,0.3829787234042553,2003-04,0.32657833203429465,0.3253848475701781,0.2692307692307692,0.05640039136996067,-0.056154078339408886,0.11255446970936955
2004,Dallas Mavericks,DAL,5,0.24481327800829875,2003-04,0.2564315352697095,0.28722157092614303,0.28741092636579574,-0.011618257261410775,0.0001893554396527053,-0.01180761270106348
2004,Denver Nuggets,DEN,5,0.1926605504587156,2003-04,0.31923702498891027,0.3032122485740018,0.3484042553191489,-0.12657647453019466,0.04519200674514712,-0.17176848127534178
2004,Detroit Pistons,DET,23,0.35860889395667045,2003-04,0.3284764016471334,0.27124490435873316,0.31463273568536726,0.030132492309537073,0.043387831326634096,-0.013255339017097023
2004,Houston Rockets,HOU,5,0.3064516129032258,2003-04,0.28635996771589994,0.3160031225604996,0.3553299492385787,0.02009164518732587,0.039326826678079074,-0.019235181490753206
2004,Indiana Pacers,IND,16,0.3302828618968386,2003-04,0.31857007276178423,0.2912621359223301,0.3479381443298969,0.011712789135054358,0.056676008407566814,-0.044963219272512456
2004,Los Angeles Lakers,LAL,22,0.3746186699206833,2003-04,0.35230677052127024,0.2957831325301205,0.32953864589574594,0.022311899399413082,0.033755513365625434,-0.011443613966212351
2004,Memphis Grizzlies,MEM,4,0.32413793103448274,2003-04,0.32191677933002855,0.3282442748091603,0.3506944444444444,0.002221151704454194,0.022450169635284123,-0.02022901793082993
2004,Miami Heat,MIA,13,0.3425925925925926,2003-04,0.29842605578930964,0.33843674456083805,0.3470031545741325,0.044166536803282974,0.008566410013294445,0.03560012678998853
2004,Milwaukee Bucks,MIL,5,0.2776349614395887,2003-04,0.32962406015037593,0.28754278910552167,0.315,-0.05198909871078722,0.027457210894478334,-0.07944630960526555
2004,Minnesota Timberwolves,MIN,18,0.3020908435472242,2003-04,0.26525642976715874,0.28573584905660376,0.3065843621399177,0.03683441378006547,0.020848513083313924,0.015985900696751543
2004,New Jersey Nets,NJN,11,0.4157303370786517,2003-04,0.29127432517263024,0.2903840050777531,0.3340987370838117,0.12445601190602146,0.04371473200605863,0.08074127989996283
2004,New Orleans Hornets,NOH,7,0.27153558052434457,2003-04,0.2932626797880394,0.29132391742976876,0.3377609108159393,-0.021727099263694816,0.04643699338617052,-0.06816409264986534
2004,New York Knicks,NYK,4,0.315625,2003-04,0.2659296791033318,0.33862270836542907,0.4479166666666667,0.04969532089666817,0.10929395830123761,-0.05959863740456944
2004,Sacramento Kings,SAC,12,0.2994974874371859,2003-04,0.304574579049322,0.25722543352601157,0.2693050193050193,-0.005077091612136098,0.012079585779007751,-0.01715667739114385
2004,San Antonio Spurs,SAS,10,0.3136482939632546,2003-04,0.3215728940006217,0.2886662492172824,0.38330975954738333,-0.007924600037367113,0.09464351033010093,-0.10256811036746805
2005,Boston Celtics,BOS,7,0.3057692307692308,2004-05,0.3567808324374136,0.3635954381752701,0.45161290322580644,-0.051011601668182804,0.08801746505053631,-0.13902906671871912
2005,Chicago Bulls,CHI,6,0.36811023622047245,2004-05,0.3106796116504854,0.35201588271227857,0.43636363636363634,0.05743062456998704,0.08434775365135777,-0.026917129081370728
2005,Dallas Mavericks,DAL,13,0.3382084095063985,2004-05,0.34583769242265733,0.31629916567342076,0.32427366447985007,-0.007629282916258806,0.007974498806429309,-0.015603781722688115
2005,Denver Nuggets,DEN,5,0.38676844783715014,2004-05,0.34965986394557824,0.331365425370875,0.4190231362467866,0.0371085838915719,0.08765771087591162,-0.05054912698433972
2005,Detroit Pistons,DET,25,0.2862208713272543,2004-05,0.3348388101541816,0.2755541871921182,0.30898268398268397,-0.048617938826927276,0.033428496790565754,-0.08204643561749303
2005,Houston Rockets,HOU,7,0.344106463878327,2004-05,0.3093939866022745,0.3294410711505527,0.394392523364486,0.03471247727605248,0.06495145221393328,-0.030238974937880803
2005,Indiana Pacers,IND,13,0.36143308746048475,2004-05,0.35759442373156103,0.35041374920432844,0.31211498973305957,0.003838663728923719,-0.03829875947126887,0.04213742320019259
2005,Memphis Grizzlies,MEM,4,0.19373219373219372,2004-05,0.32275554138095996,0.35060337892196297,0.4050632911392405,-0.12902334764876625,0.05445991221727753,-0.18348325986604377
2005,Miami Heat,MIA,15,0.40929808568824066,2004-05,0.38724874371859297,0.31826994780014917,0.3387358184764992,0.022049341969647696,0.02046587067635003,0.001583471293297667
2005,New Jersey Nets,NJN,4,0.3687315634218289,2004-05,0.3176507244119022,0.3736014269498946,0.48172757475083056,0.051080839009926715,0.10812614780093593,-0.05704530879100922
2005,Philadelphia 76ers,PHI,5,0.2562814070351759,2004-05,0.3257125890736342,0.34738591719552736,0.3194805194805195,-0.06943118203845833,-0.027905397715007885,-0.04152578432345044
2005,Phoenix Suns,PHO,15,0.30424528301886794,2004-05,0.2963807352522086,0.23714094856379425,0.2595078299776286,0.007864547766659347,0.02236688141383436,-0.014502333647175014
2005,Sacramento Kings,SAC,5,0.2853828306264501,2004-05,0.2871883061049011,0.28972770494165107,0.40609137055837563,-0.0018054754784510019,0.11636366561672457,-0.11816914109517557
2005,San Antonio Spurs,SAS,23,0.36668561682774303,2004-05,0.32868217054263565,0.30743827645856264,0.286336418072945,0.03800344628510738,-0.021101858385617622,0.059105304670725
2005,Seattle Supersonics,SEA,11,0.3685446009389671,2004-05,0.3279470606340412,0.3328110310247571,0.3748558246828143,0.040597540304925905,0.04204479365805719,-0.0014472533531312837
2005,Washington Wizards,WAS,10,0.4092009685230024,2004-05,0.36443921106858995,0.3014226437462952,0.37037037037037035,0.044761757454412465,0.06894772662407517,-0.024185969169662702
2006,Chicago Bulls,CHI,6,0.39737991266375544,2005-06,0.2919697194597002,0.3794320798158097,0.375,0.10541019320405526,-0.004432079815809675,0.10984227301986493
2006,Cleveland Cavaliers,CLE,13,0.32232232232232233,2005-06,0.3615096693699314,0.303965437432495,0.39570552147239263,-0.03918734704760907,0.09174008403989764,-0.1309274310875067
2006,Dallas Mavericks,DAL,23,0.3501628664495114,2005-06,0.36423529411764705,0.3423009969931951,0.3928361714621257,-0.014072427668135656,0.05053517446893058,-0.06460760213706623
2006,Denver Nuggets,DEN,5,0.3076923076923077,2005-06,0.34652278177458035,0.3089887640449438,0.37027027027027026,-0.03883047408227264,0.061281506225326465,-0.1001119803075991
2006,Detroit Pistons,DET,18,0.3819133034379671,2005-06,0.29734675205855443,0.26,0.31226199543031224,0.08456655137941266,0.052261995430312236,0.03230455594910042
2006,Indiana Pacers,IND,6,0.3862559241706161,2005-06,0.34395919668473063,0.3167281672816728,0.35033259423503327,0.04229672748588548,0.03360442695336047,0.00869230053252501
2006,Los Angeles Clippers,LAC,12,0.33126934984520123,2005-06,0.3324538258575198,0.3276589334136788,0.27927063339731284,-0.0011844760123185805,-0.04838830001636596,0.04720382400404738
2006,Los Angeles Lakers,LAL,7,0.28350515463917525,2005-06,0.32874224307552596,0.3242706583167863,0.28113879003558717,-0.045237088436350714,-0.04313186828119914,-0.002105220155151577
2006,Memphis Grizzlies,MEM,4,0.424812030075188,2005-06,0.33910204081632656,0.31464679196370704,0.3583061889250814,0.08570998925886142,0.043659396961374386,0.04205059229748703
2006,Miami Heat,MIA,23,0.4267707082833133,2005-06,0.36349331235247834,0.34048093122989737,0.35447338618346547,0.06327739593083498,0.013992454953568101,0.04928494097726688
2006,Milwaukee Bucks,MIL,5,0.26683291770573564,2005-06,0.32211392019494367,0.3504621651261162,0.4521276595744681,-0.05528100248920803,0.10166549444835188,-0.1569464969375599
2006,New Jersey Nets,NJN,11,0.3513189448441247,2005-06,0.3462086433433592,0.35872709739633557,0.4337194337194337,0.005110301500765468,0.07499233632309815,-0.06988203482233268
2006,Phoenix Suns,PHO,20,0.25948223961468997,2005-06,0.2058043811915725,0.27391121691639825,0.2985250737463127,0.05367785842311748,0.02461385682991446,0.02906400159320302
2006,Sacramento Kings,SAC,6,0.36886993603411516,2005-06,0.3343076923076923,0.28114778471602736,0.37639198218262804,0.03456224372642286,0.09524419746660068,-0.06068195374017782
2006,San Antonio Spurs,SAS,13,0.4195223260643821,2005-06,0.29817092399873857,0.29781931464174455,0.3878550440744368,0.12135140206564354,0.09003572943269228,0.031315672632951264
2006,Washington Wizards,WAS,6,0.423728813559322,2005-06,0.375,0.34306005866913697,0.35173824130879344,0.048728813559322015,0.008678182639656473,0.04005063091966554
2007,Chicago Bulls,CHI,10,0.39021164021164023,2006-07,0.3126219420681375,0.345854114713217,0.32175032175032175,0.07758969814350275,-0.02410379296289522,0.10169349110639797
2007,Cleveland Cavaliers,CLE,20,0.3414154652686763,2006-07,0.3203664764193451,0.33075587817579294,0.3210455764075067,0.02104898884933115,-0.009710301768286245,0.030759290617617396
2007,Dallas Mavericks,DAL,6,0.3711340206185567,2006-07,0.31744799751629926,0.35507130267585324,0.37130801687763715,0.05368602310225745,0.01623671420178391,0.037449308900473544
2007,Denver Nuggets,DEN,5,0.26448362720403024,2006-07,0.3598824393828068,0.27440744920993226,0.19518072289156627,-0.09539881217877655,-0.079226726318366,-0.01617208586041055
2007,Detroit Pistons,DET,16,0.3462171052631579,2006-07,0.3066008636644047,0.3165535742464889,0.4067796610169492,0.03961624159875321,0.09022608677046029,-0.05060984517170708
2007,Golden State Warriors,GSW,11,0.3762597984322508,2006-07,0.29980136208853575,0.35205938000291076,0.3964165733482643,0.07645843634371507,0.04435719334535354,0.032101242998361534
2007,Houston Rockets,HOU,7,0.3629191321499014,2006-07,0.2919730392156863,0.30755036137167463,0.26024955436720143,0.07094609293421511,-0.0473008070044732,0.11824689993868831
2007,Los Angeles Lakers,LAL,5,0.25116279069767444,2006-07,0.3332833133253301,0.34528947760083345,0.29550827423167847,-0.08212052262765568,-0.04978120336915498,-0.0323393192585007
2007,Miami Heat,MIA,4,0.36454849498327757,2006-07,0.321087786259542,0.3128740217891668,0.31746031746031744,0.043460708723735586,0.004586295671150653,0.03887441305258493
2007,New Jersey Nets,NJN,12,0.3181818181818182,2006-07,0.33751371688352405,0.34913526868437306,0.34263392857142855,-0.019331898701705874,-0.006501340112944509,-0.012830558588761365
2007,Orlando Magic,ORL,4,0.3944636678200692,2006-07,0.3929392446633826,0.3758681957680504,0.42517006802721086,0.001524423156686605,0.04930187225916044,-0.047777449102473835
2007,Phoenix Suns,PHO,11,0.29777777777777775,2006-07,0.26652078774617066,0.2682376181741216,0.29088913282107576,0.03125699003160709,0.02265151464695414,0.00860547538465295
2007,San Antonio Spurs,SAS,20,0.3166123778501629,2006-07,0.31289506953223767,0.27170044870803034,0.30210325047801145,0.0037173083179252164,0.030402801769981114,-0.026685493452055897
2007,Toronto Raptors,TOR,6,0.3469387755102041,2006-07,0.30273407667634034,0.28985287426057943,0.29867256637168144,0.04420469883386374,0.008819692111102007,0.035385006722761736
2007,Utah Jazz,UTA,17,0.3488888888888889,2006-07,0.38046669757379076,0.4093038281376191,0.39154267815191857,-0.03157780868490184,-0.017761149985700553,-0.01381665869920129
2007,Washington Wizards,WAS,4,0.2620481927710843,2006-07,0.3555718475073314,0.32029850746268657,0.3941368078175896,-0.09352365473624707,0.07383830035490302,-0.1673619550911501
2008,Atlanta Hawks,ATL,7,0.4408817635270541,2007-08,0.3398962148962149,0.2885786425070548,0.26573426573426573,0.1009855486308392,-0.022844376772789055,0.12382992540362825
2008,Boston Celtics,BOS,26,0.3538146441372248,2007-08,0.3461660833598473,0.34064027755874465,0.4106280193236715,0.007648560777377522,0.06998774176492684,-0.062339180987549314
2008,Cleveland Cavaliers,CLE,13,0.39460020768431986,2007-08,0.3077497386889652,0.3203342618384401,0.36958817317845827,0.08685046899535465,0.049253911340018164,0.03759655765533648
2008,Dallas Mavericks,DAL,5,0.38071065989847713,2007-08,0.31849577897160397,0.3309418409403145,0.2647058823529412,0.06221488092687316,-0.0662359585873733,0.12845083951424646
2008,Denver Nuggets,DEN,4,0.327683615819209,2007-08,0.3579141801648196,0.27769409831576064,0.34,-0.030230564345610555,0.062305901684239384,-0.09253646602984994
2008,Detroit Pistons,DET,17,0.31990521327014215,2007-08,0.29995420546481455,0.3280974515146658,0.3761169780666125,0.019951007805327603,0.04801952655194669,-0.028068518746619087
2008,Houston Rockets,HOU,6,0.3326271186440678,2007-08,0.2759032547028964,0.28996057021534727,0.33480176211453744,0.056723863941171404,0.04484119189919017,0.011882672041981235
2008,Los Angeles Lakers,LAL,21,0.3706844336765597,2007-08,0.3329422117923145,0.2841070919965822,0.3293103448275862,0.0377422218842452,0.045203252831004015,-0.007461030946758818
2008,New Orleans Hornets,NOH,12,0.25,2007-08,0.25117716303708065,0.23909751665657178,0.310010764262648,-0.001177163037080653,0.07091324760607623,-0.07209041064315688
2008,Orlando Magic,ORL,10,0.3222811671087533,2007-08,0.35494880546075086,0.28811086797957697,0.2623941958887545,-0.03266763835199754,-0.025716672090822457,-0.006950966261175084
